start_lat,start_lng
30.39373,-88.93709
36.678665,-82.21838
35.605534,-80.93156
36.70884,-81.97683
36.70745,-81.9761
34.51012,-119.82331
42.415382,-74.02211
42.41341,-74.05359
40.867718,-75.25825
37.245003,-79.6347
39.055897,-77.74256
42.00553,-73.22826
27.255175,-82.52635
38.104996,-78.97961
38.99974,-76.931335
38.673218,-121.90778
36.90371,-77.39973
38.70277,-78.44202
37.59542,-77.81047
26.709461,-81.53881
30.480618,-87.3066
38.85614,-76.85146
40.005234,-74.21433
40.510902,-77.66396
39.939217,-77.062904
45.559174,-122.57852
40.74695,-74.06177
37.98307,-75.83134
35.956356,-106.067505
36.487595,-93.879074
44.854076,-117.896484
37.144924,-76.49071
30.313417,-81.57906
41.59499,-87.29197
41.100105,-96.25333
41.30738,-75.48564
46.61216,-116.66188
39.788773,-84.22427
28.07893,-80.70742
29.914604,-81.37816
40.210392,-79.768074
32.56647,-93.7881
35.084858,-78.323235
39.58162,-77.72843
41.27449,-72.48417
39.34862,-77.09397
40.58774,-111.91022
40.13502,-76.17411
39.38335,-121.093254
40.55214,-79.75066
36.742554,-77.078186
33.74291,-117.281075
40.112823,-79.60117
33.61292,-92.77899
39.168602,-106.00182
38.2121,-78.33892
30.244558,-81.600716
36.196312,-119.06411
40.607185,-75.19429
33.617355,-92.77112
36.571686,-78.04888
31.477219,-85.60109
40.39629,-79.99822
46.833996,-122.31829
37.405518,-79.88868
41.8402,-71.860794
30.494305,-87.23724
28.811783,-81.363556
39.72893,-85.4418
39.79376,-78.677315
34.101746,-78.80044
40.085724,-76.207214
33.5778,-87.65838
38.17024,-79.01737
36.411644,-90.62699
43.009907,-76.61227
36.827522,-77.88004
43.05496,-74.508835
38.032803,-84.50906
34.163162,-82.118805
39.690495,-76.30269
33.91092,-118.22841
40.214897,-74.03007
35.931877,-83.33654
34.185062,-81.93012
40.354874,-74.19506
38.561443,-77.33115
40.8409,-73.9973
42.827408,-94.679276
35.983536,-80.62065
40.15252,-80.2119
40.819763,-74.007706
40.037376,-74.24259
35.80248,-80.94543
41.2455,-77.6032
37.453255,-77.15506
39.615257,-75.94817
40.10227,-77.3662
35.730072,-77.84369
37.890053,-77.8979
39.866238,-76.25391
40.110683,-76.20555
35.968983,-79.7835
40.511967,-74.38246
36.80686,-77.956985
37.977844,-78.04932
36.153255,-83.84071
43.01122,-88.232864
37.7603,-78.87348
26.304852,-80.10528
34.39769,-84.41338
40.01746,-75.69493
38.22248,-77.1137
40.922546,-76.86002
41.42432,-77.850555
35.695084,-81.350784
37.087254,-77.5329
38.875633,-86.43175
39.503708,-122.01846
40.28772,-76.30367
37.537354,-78.61577
40.28385,-77.09243
37.401268,-77.42509
39.64873,-86.326385
40.03434,-77.96949
40.20232,-80.30875
39.592606,-76.25915
38.01601,-76.84663
40.63368,-74.12945
35.585163,-77.27385
39.43965,-105.45276
40.74913,-73.64105
36.89413,-79.93318
37.300552,-79.35774
39.07078,-104.76162
25.663507,-80.416664
33.32333,-84.02418
34.88231,-112.46842
36.044743,-78.50237
40.11489,-79.5663
38.285828,-77.05287
32.250534,-81.21256
38.35106,-77.45796
28.332829,-81.53867
44.426716,-73.01463
30.225351,-81.73772
35.809044,-83.83973
36.724915,-79.9178
36.09854,-75.81279
26.7099,-81.7209
42.54938,-84.835754
45.513084,-122.68472
39.346264,-75.87881
35.536182,-90.125
35.21662,-90.20824
40.220592,-74.26626
37.48556,-77.52685
43.0155,-88.225464
35.54661,-92.21818
40.81306,-73.19022
39.032993,-77.624275
39.032993,-77.624275
40.7686,-73.98521
33.952717,-80.99132
42.038002,-73.97072
35.908672,-80.04509
38.210194,-77.15607
38.185333,-78.40115
38.79864,-119.60315
40.243134,-76.12311
40.11063,-86.90428
42.38192,-70.97665
38.10272,-79.07435
42.21106,-73.8924
28.662945,-81.208336
34.51617,-78.44984
28.52314,-82.27586
37.82932,-78.53248
40.520023,-74.3959
38.249794,-79.05005
35.59186,-78.61835
42.98713,-73.75906
41.805496,-72.303925
42.789116,-73.73824
38.47782,-78.62713
34.771027,-86.58577
38.068783,-87.635155
28.316252,-81.33335
45.50935,-122.68502
40.524017,-79.83491
33.20136,-111.83542
36.421368,-94.45189
36.634624,-87.21281
36.415844,-85.664185
27.04975,-82.3729
36.22704,-80.6564
36.970215,-79.590034
41.38688,-77.054565
44.65886,-85.82468
36.677223,-78.60022
45.483097,-122.541374
35.772476,-78.268456
38.44283,-77.45731
47.144016,-119.7669
43.275707,-76.390205
35.35659,-79.109634
38.33136,-78.4925
43.01234,-88.228745
36.021393,-80.158554
38.470787,-78.06238
37.52141,-78.80867
40.408348,-74.23615
40.820007,-76.85108
37.30649,-79.977005
40.08248,-86.305756
40.94212,-80.28122
42.844994,-73.45068
48.156284,-122.265686
38.0438,-79.12625
30.21776,-82.74331
37.8801,-76.67884
39.18886,-77.69606
40.061623,-74.15408
39.81839,-75.067986
39.684666,-75.483315
44.268875,-121.15868
39.656685,-105.87796
40.825687,-73.237495
35.48074,-82.54329
40.682228,-74.339485
37.300854,-79.34882
36.09935,-81.85867
38.885387,-76.91898
32.71628,-85.251884
43.010468,-88.23276
40.35436,-76.1431
43.549625,-73.66029
34.057262,-112.81761
39.53492,-87.0891
42.043156,-83.32967
34.83616,-82.61264
39.083126,-78.21834
46.496704,-116.43599
43.30166,-76.596886
40.35519,-76.964714
40.386436,-75.73649
37.48227,-77.87076
34.369762,-80.51043
38.035828,-77.306656
38.700436,-77.824905
33.659462,-81.18089
36.181915,-86.641685
39.9095,-77.64923
30.818665,-88.162155
27.97084,-82.578415
42.921463,-76.25753
39.8859,-79.86593
47.786083,-122.65134
36.28699,-81.50252
39.069168,-77.04565
32.849136,-109.758995
40.77835,-76.89546
39.279118,-76.85711
39.84795,-74.49241
39.036236,-86.72782
40.739933,-92.72421
39.944187,-77.0829
41.42959,-74.999054
37.529095,-95.27025
43.028206,-76.0417
38.121628,-77.404686
28.524418,-81.31358
40.148754,-80.193306
45.61199,-123.24352
39.10796,-75.67765
39.662872,-75.640015
37.213455,-79.79792
38.030273,-78.02913
31.266306,-84.19383
41.68111,-76.27955
40.67696,-75.14208
45.41853,-122.96076
28.273773,-81.66183
39.9378,-77.01735
46.810802,-122.29619
28.08449,-81.6294
42.447716,-76.55728
30.180302,-82.65912
41.250954,-76.97423
36.460987,-90.57646
48.492096,-115.91623
40.286446,-79.37988
35.503017,-94.025986
40.748352,-77.210236
37.37612,-77.2245
34.40827,-117.39936
39.205578,-76.05475
36.423515,-86.992516
39.555874,-86.8117
40.563877,-87.379654
30.328564,-95.247856
41.94842,-72.016
39.995995,-86.90361
38.052574,-78.75717
38.73386,-77.763535
38.02981,-78.80692
38.4583,-75.50549
33.987698,-80.982895
26.620823,-81.753876
30.268465,-91.32245
40.864735,-73.04405
36.53275,-82.327415
30.857315,-89.33049
38.063885,-102.34295
40.64024,-80.232086
40.553085,-78.92231
39.855965,-75.12512
41.824104,-74.676895
37.07148,-79.897766
38.477154,-77.77474
36.757298,-119.88024
36.93161,-78.22665
40.57741,-73.96238
27.694,-81.54363
41.8171,-72.503494
47.49741,-122.108315
38.753716,-90.70032
36.75928,-79.72274
38.887737,-77.00592
41.42008,-73.15105
40.022552,-79.61883
37.50654,-79.87683
33.990086,-85.25084
39.69533,-86.663704
35.9478,-86.0969
42.444294,-85.64513
37.961067,-78.46523
34.92033,-79.76605
36.229855,-80.92348
33.860004,-92.43524
37.700237,-77.03352
41.432495,-79.713356
43.8534,-116.95423
40.000774,-76.07981
39.94508,-84.91725
41.13718,-74.12578
41.74836,-71.90611
43.015045,-88.22584
41.91162,-73.87209
40.67855,-77.60024
38.662872,-106.84803
40.433556,-80.050606
36.313847,-119.29695
40.109406,-106.42619
38.33353,-77.12588
45.207542,-123.88654
39.276524,-75.575775
39.96191,-76.63066
39.170155,-75.573
39.9319,-76.758736
37.961407,-79.17987
40.74293,-77.22399
35.72819,-77.635605
38.050232,-77.562675
39.281124,-80.047455
42.790794,-73.57063
38.41333,-76.184204
40.01153,-78.85424
40.072365,-76.26809
40.46467,-74.26792
39.746944,-105.40177
37.012337,-77.64061
37.440823,-77.505325
38.121864,-87.48149
34.01246,-118.46685
40.438385,-76.11795
39.23714,-120.752335
40.85441,-85.791885
37.126495,-79.02041
28.701351,-81.29577
41.723755,-72.19233
40.753304,-73.65793
36.04869,-77.568306
39.035374,-104.77546
36.99255,-121.81242
35.972935,-78.82881
38.007744,-78.56855
34.756523,-78.00046
32.556637,-83.84974
26.565557,-81.859764
34.606384,-79.3317
41.14486,-87.454094
38.203236,-79.08241
36.68368,-79.80404
40.1841,-79.84096
35.047283,-91.99214
38.92571,-104.719696
40.18823,-76.47331
35.302956,-78.42856
33.97104,-78.12636
35.223423,-91.623924
44.26206,-121.11949
42.811996,-85.9898
39.715603,-75.673164
41.311817,-75.81134
38.066853,-78.72741
36.642372,-82.10076
42.825024,-94.67889
35.357487,-82.407486
34.402397,-92.23522
36.633533,-80.19998
32.938972,-79.818214
41.9783,-83.37545
36.532383,-79.213776
28.531116,-81.38079
40.14954,-80.20406
33.118073,-111.841934
35.883945,-77.49338
35.0812,-85.2096
39.273113,-76.98726
39.74088,-105.269714
34.506123,-77.90332
34.227085,-83.79114
39.112423,-77.50992
33.866955,-80.76031
41.920826,-73.91048
36.797882,-77.76873
32.69727,-89.73035
41.3173,-86.89024
38.39205,-122.77648
48.32344,-122.25214
40.15459,-79.55594
45.939285,-122.67714
35.838108,-78.501564
33.38199,-117.245544
40.085983,-77.01773
41.215645,-75.95062
40.492035,-80.11009
41.362785,-85.854645
38.895023,-78.66961
38.30638,-79.51684
38.00855,-78.46583
35.95698,-79.608765
38.6315,-75.74559
40.7686,-104.79138
47.595997,-122.30222
36.828865,-77.92625
42.600464,-73.516846
41.037083,-76.13581
40.57636,-76.61376
46.18518,-123.08139
40.76893,-73.33224
35.49943,-119.07664
41.96089,-72.91741
40.19672,-74.37201
35.01421,-111.73777
30.426514,-91.01428
41.630905,-72.316956
35.775597,-78.63935
38.19046,-104.140915
31.92879,-81.329865
40.839596,-73.91814
35.655945,-78.70526
40.638306,-78.947556
35.66011,-76.60981
30.424019,-87.250046
40.279564,-76.92446
42.269154,-73.761475
37.312923,-79.96663
34.04019,-81.14053
32.50869,-83.729675
36.138187,-86.51876
45.46501,-122.99273
46.170486,-123.01362
40.27729,-85.34053
39.690495,-76.30269
38.25729,-104.60684
47.440853,-122.83386
43.013157,-88.22272
43.034664,-75.977806
38.248447,-77.07982
41.183987,-84.86265
40.025787,-76.52999
41.37089,-75.70907
34.81758,-79.70941
38.037888,-78.83677
33.958218,-81.22292
38.163605,-77.20008
39.313416,-77.4422
37.421467,-79.93084
34.776443,-118.2902
34.468067,-93.13973
38.12857,-121.58606
38.25464,-77.04983
35.470436,-119.074684
42.201992,-73.8366
43.122025,-75.29451
37.38168,-77.4228
38.967648,-76.24096
40.101593,-85.71899
37.838303,-121.61219
41.218616,-75.84885
38.320576,-78.4759
40.887775,-78.2316
36.629684,-78.63922
45.54934,-122.71883
32.747345,-79.918106
25.72643,-80.26167
28.688929,-82.19537
40.19071,-75.29365
34.509705,-93.17349
39.93721,-74.96935
35.604675,-77.139305
39.862713,-74.92174
38.491764,-75.362976
41.175613,-77.548706
43.191093,-73.73691
38.446655,-122.196915
40.54116,-79.722855
40.5295,-79.70756
38.759583,-76.06218
38.199715,-79.011375
41.703773,-72.73504
40.630917,-74.43146
39.544544,-76.32388
38.46949,-104.98884
40.3518,-76.7638
42.921104,-76.88502
38.60403,-78.54596
28.403782,-81.57824
27.855453,-82.3827
41.466522,-79.81414
40.41746,-74.58557
38.25011,-78.03522
35.815525,-83.24781
33.843815,-92.47153
42.918007,-74.777084
34.141502,-117.339836
35.552483,-77.485214
43.5564,-73.349075
40.49492,-78.3846
37.840034,-77.98026
43.52478,-111.9908
37.235695,-79.8151
38.776505,-104.783455
34.54201,-77.48586
28.552357,-81.45144
38.183495,-78.210045
30.62149,-85.60282
39.46629,-74.719864
38.435387,-122.57817
33.32248,-84.04153
32.87764,-96.992645
47.525772,-111.2818
44.001575,-75.98062
28.078794,-80.65501
39.41035,-76.51257
38.953705,-121.75411
35.571873,-79.83538
31.126005,-81.60425
43.02822,-76.04494
39.428955,-77.41981
34.574825,-82.910995
37.796234,-76.75914
40.650032,-74.240845
40.57317,-79.99444
41.96014,-96.87516
35.911488,-80.25376
41.050896,-80.502464
30.219425,-81.73698
34.321285,-77.76572
39.093987,-76.03545
32.742462,-79.91659
36.744324,-79.88376
36.21912,-79.652145
35.33992,-79.39976
39.446163,-77.391525
38.32045,-77.18682
40.15459,-79.55594
41.314075,-74.982666
43.234795,-70.93107
33.250446,-84.25112
33.250595,-84.25717
35.620872,-78.7291
40.728367,-74.10241
35.87283,-86.883316
42.72992,-73.854065
41.169834,-76.87273
41.60001,-73.91169
45.31245,-92.94328
42.746933,-73.759056
39.729797,-76.56635
47.341034,-122.01835
37.272846,-78.16168
40.464493,-78.42712
27.235119,-81.93529
35.865986,-111.415695
42.954704,-76.90038
37.12249,-79.70951
34.498203,-93.12203
39.788074,-74.92461
37.33396,-79.191605
43.410202,-73.48921
28.519917,-82.30312
36.526493,-82.32607
33.8178,-83.92756
30.435904,-85.42738
36.765045,-77.85728
40.544373,-76.987976
35.605145,-80.930374
42.31497,-84.38399
34.033665,-86.576866
40.13008,-76.49358
38.71455,-75.910034
39.682434,-76.29158
30.302668,-81.71963
38.08448,-78.58688
41.770424,-77.379776
38.24136,-77.55784
38.24136,-77.55784
39.397934,-119.27479
39.399754,-119.26971
36.586246,-80.24463
38.576073,-77.78379
38.25358,-78.44878
25.912794,-80.31232
35.237175,-82.183685
33.88852,-82.52932
37.475075,-79.756004
26.603468,-81.75048
36.279415,-87.357056
34.06414,-118.245415
30.327013,-97.71609
37.961407,-79.17987
29.157854,-82.35167
28.547697,-81.50492
33.221626,-117.24437
40.691334,-73.99819
40.063583,-75.13982
38.961723,-76.65671
36.00195,-78.68939
41.536392,-75.93657
30.943531,-85.39348
34.976677,-81.91705
43.976498,-75.92841
40.279064,-76.81369
38.753586,-90.42895
36.314972,-82.01872
37.511284,-77.77217
40.88845,-76.92575
40.71854,-111.89969
41.60709,-85.83226
39.936047,-75.04839
39.94707,-84.91737
35.752705,-80.50815
37.444897,-122.224205
41.86326,-76.44071
35.797802,-77.53735
41.072697,-85.81561
32.491966,-86.57348
41.671707,-86.351
43.227192,-70.9255
40.27821,-75.39638
39.64232,-75.285
40.53363,-79.54184
27.178246,-82.48131
39.666367,-75.68855
48.52891,-121.90915
41.009773,-92.087814
37.725727,-79.46889
34.039833,-81.08691
37.45418,-79.46821
37.51768,-79.12275
41.546192,-86.70082
37.184917,-77.031815
43.04453,-76.14222
29.045532,-81.98266
28.324677,-81.354256
41.88985,-72.26788
42.9931,-71.46065
41.218616,-75.84885
25.823639,-80.25035
40.26246,-79.26802
40.71841,-77.30795
40.8224,-79.0405
34.330055,-78.21849
43.16961,-76.11704
35.502354,-82.593956
38.7826,-76.051
41.466213,-85.27077
35.71265,-78.68612
36.83094,-76.780235
40.83148,-78.0119
34.656696,-112.43606
48.819683,-122.48597
36.26679,-80.79391
36.593307,-81.5289
32.15353,-90.63484
32.72037,-96.821686
35.739876,-78.649376
35.739876,-78.649376
38.50264,-78.84392
37.797077,-78.486404
33.328648,-93.99744
40.370525,-76.19049
40.07752,-77.897285
40.185173,-80.1594
40.6884,-79.3388
37.262314,-79.751816
47.654583,-111.18449
37.37402,-79.49208
36.068607,-92.88917
30.012293,-90.05103
42.91789,-75.380325
34.28412,-83.801636
44.053116,-123.24481
39.03456,-121.462715
38.968613,-77.62268
39.041664,-77.4238
41.588173,-71.95193
40.342793,-79.498856
37.35468,-79.91413
36.562897,-87.22551
36.588543,-80.18233
24.589556,-81.675934
34.24209,-117.288795
38.02701,-78.80925
47.274994,-122.15509
47.27861,-122.16299
38.92653,-76.88694
42.197723,-73.94562
40.14895,-80.2673
36.15445,-80.14789
43.012657,-88.22656
47.50101,-92.51426
40.093113,-74.71348
38.326427,-78.23223
37.085003,-79.854836
38.45865,-77.25076
36.1172,-79.711586
37.080086,-78.14166
39.770508,-75.05014
42.128532,-74.264305
40.615047,-75.47776
41.42137,-78.63586
28.66553,-80.91615
35.6201,-84.08746
39.063046,-77.049736
42.195698,-74.134544
36.234764,-84.13671
26.4897,-81.45082
38.859142,-78.52681
42.893047,-76.91881
40.737183,-75.29143
34.128174,-82.24255
38.886906,-76.89815
36.126423,-86.37688
40.293457,-74.25715
35.216278,-78.6778
35.56005,-78.329956
42.99655,-72.028366
38.964397,-78.435776
48.869205,-122.30967
45.60167,-122.042564
40.186577,-76.728714
25.843126,-80.23142
40.126297,-75.16023
37.431038,-105.468834
37.74117,-77.13228
40.1956,-79.73337
38.6852,-90.06719
39.760033,-77.03185
40.279545,-78.86254
35.983967,-80.62127
37.32572,-77.22277
35.940483,-78.686
34.205856,-112.802795
40.502438,-78.63129
43.129654,-76.13368
25.910814,-81.36452
40.576714,-80.22244
40.748707,-75.4723
39.2448,-78.10591
39.173397,-77.76945
35.841553,-77.93047
37.116043,-94.70439
41.762714,-72.819496
41.762714,-72.8195
36.155594,-86.78389
38.87958,-78.38475
41.07351,-85.32227
35.074547,-83.61209
32.249916,-110.95389
45.155922,-122.60373
45.40879,-122.53136
39.923443,-76.88278
34.716522,-84.45277
43.013702,-76.00736
36.01887,-87.02919
40.54441,-75.67208
39.25965,-86.65756
40.478786,-104.52675
40.924915,-79.94995
41.683743,-86.90361
48.117863,-123.633865
33.271267,-87.74537
42.22512,-73.73463
39.94693,-76.287254
37.81801,-76.395996
37.766335,-78.19634
48.536755,-122.22604
35.472717,-78.77739
43.490566,-73.681335
40.214424,-79.84642
36.765785,-76.60081
41.29939,-72.99507
43.01343,-88.23083
35.04202,-83.60692
45.067787,-111.18943
36.070755,-78.69417
36.420845,-76.37291
37.31015,-82.129555
34.733345,-113.61525
36.33517,-90.52507
45.49736,-122.53042
36.446854,-86.3609
35.554226,-77.68965
37.427616,-79.126976
42.99188,-76.53186
34.1398,-80.339066
39.362442,-76.52196
38.479626,-77.77609
39.313416,-77.4422
38.47645,-77.5798
39.610294,-105.94265
36.974777,-79.99249
41.765396,-70.68248
36.120842,-120.374954
33.25691,-91.9245
38.04355,-79.08562
41.11754,-78.92404
38.15051,-78.9225
38.023502,-78.76268
40.532097,-79.71271
28.612743,-81.22356
46.09394,-123.91719
40.57779,-75.81137
40.01525,-75.1699
38.606564,-90.21917
38.245167,-104.53286
37.036404,-79.848656
36.160336,-86.77672
35.58708,-80.09999
47.98252,-122.38543
41.306007,-79.62728
40.774746,-73.988174
39.639748,-75.224335
34.669506,-92.354996
44.26206,-121.14327
37.924507,-85.66112
40.45305,-104.69423
42.020454,-91.56155
40.779957,-86.059204
38.734486,-77.77097
34.281345,-77.96235
40.514618,-74.37613
34.306515,-77.98146
43.011726,-88.22904
26.57507,-81.605865
40.865482,-74.555756
40.315758,-74.894035
40.99435,-79.98484
27.337444,-82.50456
43.252586,-73.641754
26.664486,-81.43625
38.3661,-78.64922
42.69915,-84.54804
34.27974,-79.83846
33.6204,-83.60566
40.538765,-80.200645
34.14569,-85.35612
40.03977,-76.2173
35.302277,-76.80884
38.8204,-76.98797
38.918736,-75.419304
40.452557,-79.81273
38.010742,-77.908806
40.295254,-74.25643
37.94967,-76.701004
40.69955,-105.5808
34.839348,-112.463234
40.16916,-76.13415
38.445614,-122.86664
34.109226,-85.56961
40.009357,-76.39167
38.468533,-78.871506
47.487633,-122.258446
38.829224,-78.57422
42.765705,-84.58685
34.94527,-82.18395
40.402985,-79.522766
41.09247,-79.69927
34.868637,-82.24708
40.34046,-76.70765
33.171288,-117.21092
37.25034,-78.43792
33.225002,-84.29857
35.682575,-120.697395
35.111214,-84.67079
35.448364,-78.11728
34.203037,-117.09357
37.962215,-78.08165
39.652084,-105.87158
37.289104,-77.40386
35.083874,-80.77328
47.036434,-122.754166
36.817776,-78.58949
45.351574,-111.17227
40.448353,-79.80781
35.79892,-78.71968
40.722324,-76.37614
39.286648,-77.53109
34.97436,-120.57103
35.201954,-111.40717
34.893936,-82.43792
40.79815,-77.659676
40.79512,-77.67931
37.54948,-78.09126
38.635826,-122.68071
34.704147,-77.017136
40.5308,-85.14894
38.495556,-121.148125
34.46642,-119.77158
35.81048,-81.305374
41.231895,-111.97021
28.559032,-81.285995
36.5292,-87.363846
37.665943,-79.50811
40.891605,-74.51971
37.10401,-81.2019
38.023174,-79.13711
37.31163,-77.91396
37.7599,-75.76847
36.621883,-79.85995
36.14452,-80.1579
48.61672,-122.43895
40.309746,-76.59773
33.34084,-86.43227
40.754402,-74.167274
35.794724,-91.63415
38.582596,-78.48437
35.727795,-77.84469
39.588364,-75.09338
37.942604,-79.24697
34.530605,-85.30791
25.63483,-80.47953
42.293835,-76.51969
40.277153,-76.599365
28.558765,-81.24476
39.997272,-79.447784
45.878765,-119.20302
37.43626,-77.16756
37.052822,-76.9231
36.193195,-78.74097
30.077862,-81.45183
39.611645,-75.671844
40.766422,-73.83766
38.4783,-87.47104
37.019333,-106.44831
46.170074,-123.67654
35.041992,-87.6748
26.503101,-81.8382
43.013153,-88.221794
34.504974,-119.813896
39.471706,-76.409325
26.88427,-82.01694
34.170666,-80.71204
33.221485,-117.24518
41.129337,-76.36101
27.47732,-82.562996
39.97113,-77.6331
30.718382,-88.13622
35.790188,-83.86608
32.43593,-86.46485
39.368244,-77.1944
39.62774,-75.66042
29.299967,-82.448555
41.27208,-72.95574
40.06286,-74.87854
40.856018,-76.81157
35.67783,-87.55217
42.10126,-73.93809
34.744728,-79.370346
43.494827,-73.7724
33.29251,-111.093376
31.51504,-82.827644
39.146442,-78.08718
41.208767,-78.574905
43.54855,-73.4054
25.698837,-80.28519
27.424677,-82.39913
38.29377,-77.58918
38.654186,-77.7385
42.22239,-73.98774
32.44912,-85.179085
41.63019,-76.43393
37.98162,-78.50638
37.987297,-78.50173
32.743935,-79.91802
37.12413,-113.600395
38.633934,-78.580765
38.634117,-78.58221
35.397713,-79.24006
36.360615,-79.449875
39.647236,-106.93487
41.395477,-85.55148
39.657238,-77.849014
40.094894,-77.16799
45.51041,-122.99096
43.540634,-73.40866
36.000515,-86.89425
40.015007,-76.1551
28.482985,-81.45605
40.388397,-80.042946
40.33723,-79.62068
32.67277,-83.72053
36.26885,-79.94824
40.35457,-76.97137
40.278614,-76.570786
34.846313,-82.427185
39.785034,-84.872765
35.318607,-81.99096
35.96714,-78.40791
40.72444,-78.18664
30.628304,-87.37646
39.93589,-77.04659
37.441113,-78.858215
37.46159,-78.85929
36.760475,-76.75455
36.83438,-78.657196
39.796265,-86.0749
38.624805,-77.6854
42.24089,-71.00878
28.233402,-81.43399
36.5501,-76.192474
39.903305,-75.789986
39.90717,-75.79935
43.61748,-75.37023
38.479916,-78.59471
38.55419,-90.317764
38.825752,-77.159065
35.794445,-119.053444
35.56708,-82.63262
41.853317,-73.23811
34.746063,-79.37406
40.48545,-74.41625
38.459553,-77.25096
39.64189,-79.93292
28.536491,-81.39515
35.361767,-82.41241
41.637157,-76.871056
33.74087,-92.00065
45.415817,-122.631714
40.142597,-75.04716
38.329624,-78.12736
27.150549,-81.807304
42.366894,-87.84288
38.468533,-78.871506
39.14687,-76.68591
41.337055,-72.20729
35.77086,-80.53601
37.231586,-79.09795
37.78345,-122.39311
39.92627,-80.40346
48.106457,-114.093704
42.529675,-75.17186
35.73404,-91.67239
47.982723,-122.38586
41.819813,-79.80802
45.357494,-111.17077
39.355183,-77.600395
34.550198,-94.30664
38.94079,-77.62354
34.105167,-92.144485
40.344215,-86.56706
36.472084,-79.73462
38.620388,-121.95231
38.57754,-78.51724
38.660934,-106.84892
40.048412,-76.68854
35.340603,-81.34736
39.096687,-94.88181
38.539783,-77.77797
25.94415,-80.16488
41.5717,-78.8813
37.404476,-77.1896
38.805923,-77.05909
41.86946,-72.20713
41.43722,-77.28044
43.05241,-76.14837
41.4618,-96.78011
37.49671,-79.76514
47.78901,-116.937035
40.247864,-76.47222
40.614864,-78.80711
35.800373,-86.0562
39.28189,-77.63752
38.34354,-86.94772
36.93842,-80.97974
27.461765,-82.66383
38.094772,-76.817665
38.240337,-78.97198
44.972908,-123.021095
40.481983,-78.40184
37.53467,-77.20072
35.64545,-119.20077
40.468994,-77.79303
38.595554,-78.59028
39.205112,-78.17548
40.41214,-79.70458
33.711407,-78.987434
37.621574,-79.43865
43.01011,-88.23049
36.945507,-79.6375
37.16925,-93.4241
36.636196,-79.387794
29.403732,-82.11388
38.772972,-76.65921
41.11933,-77.47363
36.343086,-80.6751
39.46526,-77.24804
40.149826,-75.90682
36.15738,-86.7797
40.465298,-95.839294
37.189873,-78.82585
29.86368,-81.3439
43.013954,-76.011955
43.340088,-124.329025
31.411346,-85.53482
37.88298,-77.359245
33.83428,-80.082695
34.776512,-82.39033
35.455875,-119.074684
41.558064,-72.01979
43.086266,-85.50026
30.449362,-91.02895
27.87638,-80.987755
38.160706,-121.6914
35.896786,-75.619804
28.866188,-82.488106
38.191784,-122.54286
41.722954,-90.35981
38.25644,-79.05252
38.65547,-77.64129
28.509956,-81.41951
40.48854,-78.39867
37.93151,-87.35003
34.98907,-83.82587
37.899223,-86.757866
43.058693,-75.36199
43.05476,-73.534744
46.68106,-120.48375
35.441273,-119.07461
39.13657,-76.68582
46.680138,-120.48724
41.280426,-95.77642
41.24097,-92.56632
40.233936,-77.13873
40.855194,-76.811905
35.051445,-84.80638
39.322292,-77.61573
38.63227,-75.77193
38.82415,-91.04541
40.0016,-75.15296
39.2824,-77.63822
26.57677,-81.6783
35.112392,-92.43064
34.55489,-119.91123
39.03106,-77.984634
39.31301,-77.51458
38.351757,-78.78396
38.751663,-121.4236
34.63546,-83.04804
39.34862,-77.09397
32.90963,-86.60998
35.73161,-78.6461
42.933037,-73.66465
38.60152,-77.717026
37.95136,-103.87639
38.856075,-77.332344
36.62418,-79.037605
42.007862,-83.353775
38.769463,-76.01455
35.089203,-79.76186
38.643784,-78.641975
41.659004,-76.447205
40.20439,-76.39745
39.15841,-121.56491
38.51417,-78.950424
32.92012,-83.51314
45.553165,-123.18323
35.710224,-77.25426
43.06192,-74.144554
38.094788,-77.536514
34.379807,-79.904175
44.9304,-123.29252
39.851334,-74.50007
37.149857,-87.96122
35.75461,-78.33393
29.8678,-82.95833
39.98969,-75.08841
36.813538,-81.65039
35.88344,-81.58433
36.26088,-81.31684
40.8072,-77.8914
34.5993,-92.94861
41.09297,-73.92839
40.221962,-87.25237
39.985615,-85.84318
36.32813,-78.571396
42.37377,-88.065735
34.51592,-78.44965
41.160442,-79.07521
34.57686,-82.62285
39.98493,-76.05098
28.298183,-81.350845
35.095516,-77.63928
38.87234,-75.47749
35.331203,-83.601234
40.533127,-74.62126
43.35275,-76.42383
39.217537,-77.05489
42.60101,-85.942474
37.71335,-85.48312
40.748077,-77.870056
38.936188,-77.63303
35.133125,-94.3323
33.628426,-91.763695
31.2128,-85.42884
40.458138,-74.24924
42.526485,-76.68131
40.636086,-76.194145
41.737988,-83.54689
42.633175,-73.74551
42.634186,-73.74606
41.07419,-73.85913
40.040413,-76.2471
40.46624,-75.86709
40.38749,-76.31879
39.749336,-76.16399
28.52801,-81.306244
43.06253,-76.03849
41.416428,-78.66839
39.938347,-80.0118
39.606636,-75.783554
38.01691,-87.62767
28.552986,-81.387665
40.14916,-85.344
36.219196,-86.72764
37.533386,-76.51468
35.86634,-78.10909
37.582973,-78.38198
37.51431,-77.818596
41.70486,-72.84817
36.656803,-80.472466
30.702545,-81.92584
42.42844,-87.87662
35.431667,-93.832756
37.126713,-79.55384
41.337353,-73.78006
38.173332,-79.02062
40.779648,-77.75481
